date,pool_id,global_trend_regime,global_realised_volatility_63,global_vol_q33_prior,global_vol_q67_prior,cross_sectional_dispersion_rs63,leadership_breadth_positive_rs63,rotation_intensity_rank_change_21,eligible_family_count,mature_family_count,theme_family_count,industry_family_count,recent_launch_count_252,us_technology_dominance,volatility_regime,dispersion_q33_prior,dispersion_q67_prior,rotation_q33_prior,rotation_q67_prior,dispersion_regime,rotation_intensity_regime,breadth_regime,A3R2_SOURCE_WARNING,REGIME_SCORE,PRIOR_8W_MAX_SCORE,REGIME_STATE,REGIME_PEAK_DETECTED,REGIME_PEAK_DATE,REGIME_PEAK_OR_MATURITY_FLAG,WARNING,MANAGEMENT_FREQUENCY
2017-09-29,INDUSTRY_PLUS_THEME,ABOVE_200,0.09119369655250963,0.10563544491946607,0.1299912345097006,0.03321553333078581,0.6666666666666666,0.2222222222222222,9,4,5,4,0,NOT_DOMINANT,LOW,0.05796080796528309,0.08708549528836143,0.125,0.1875,LOW,HIGH,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2017-09-22,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2017-10-27,INDUSTRY_PLUS_THEME,ABOVE_200,0.10142199684251975,0.10538715519666612,0.12832377917752352,0.04716202109168816,0.3333333333333333,0.3333333333333333,9,5,5,4,0,DOMINANT,LOW,0.057421543262521454,0.08638007554603463,0.125,0.1875,LOW,HIGH,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2017-10-20,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2017-11-17,INDUSTRY_PLUS_THEME,ABOVE_200,,0.10523541216084506,0.12777336599860764,0.06868607489240738,0.3333333333333333,0.11111111111111105,9,5,5,4,0,NOT_DOMINANT,UNAVAILABLE,0.05723113799353058,0.08595683024341251,0.125,0.1875,NORMAL,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2017-11-10,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-01-19,INDUSTRY_PLUS_THEME,ABOVE_200,,0.10523541216084506,0.12777336599860764,0.052779841614975564,0.2222222222222222,0.11111111111111116,9,5,5,4,0,NOT_DOMINANT,UNAVAILABLE,0.05670124277588382,0.0848971723593653,0.11574074074074071,0.1875,LOW,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2018-01-12,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-02-09,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.1477310034202535,0.10523874882745807,0.12795920396557586,0.04178935540613401,0.2222222222222222,0.11111111111111116,9,5,5,4,2,NOT_DOMINANT,HIGH,0.05567712971505392,0.08475104220022663,0.11574074074074071,0.1875,LOW,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0,4.0,HOSTILE,True,2018-02-02,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-05-18,INDUSTRY_PLUS_THEME,ABOVE_200,0.15875527650707236,0.10574305099695264,0.13719069311658358,0.07687874630385089,0.3,0.05000000000000002,10,4,5,5,2,NOT_DOMINANT,HIGH,0.05396506901169274,0.08139388629394091,0.125,0.1875,NORMAL,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2018-05-11,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-06-08,INDUSTRY_PLUS_THEME,ABOVE_200,0.1511606335309178,0.1059586706687318,0.13827073758458777,0.07342647844706059,0.2,0.09999999999999998,10,5,5,5,3,DOMINANT,HIGH,0.05405870531792425,0.08118755097679681,0.11111111111111116,0.1875,NORMAL,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0,2.0,HOSTILE,True,2018-06-01,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-07-06,INDUSTRY_PLUS_THEME,ABOVE_200,0.10370120252585294,0.10620614715059831,0.13869225345091896,0.07380972201555712,0.2727272727272727,0.09090909090909094,11,5,6,5,3,NOT_DOMINANT,LOW,0.05420680271252644,0.08095469654529236,0.11111111111111116,0.1875,NORMAL,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2018-06-29,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-08-17,INDUSTRY_PLUS_THEME,ABOVE_200,0.08785529466972349,0.10551968515258044,0.13804706861571517,0.07615436552499912,0.3,0.04090909090909092,10,4,5,5,3,NOT_DOMINANT,LOW,0.054814241940452,0.08022542805376627,0.11111111111111116,0.1875,NORMAL,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2018-08-10,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-10-12,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.11214632171416122,0.10518149829791615,0.13594419343348008,0.044780943217167156,0.2727272727272727,0.18181818181818188,11,6,6,5,3,NOT_DOMINANT,NORMAL,0.05498302287184112,0.0795848104691001,0.11111111111111116,0.1875,LOW,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2018-10-05,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-10-26,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.11819158228681169,0.10520780188380598,0.1357247798319876,0.05758660614366231,0.3,0.2,10,5,5,5,3,NOT_DOMINANT,NORMAL,0.05488683605882235,0.07925157472558113,0.11111111111111116,0.1875,NORMAL,HIGH,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2018-10-19,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2018-11-23,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.13875862626623772,0.10527286633085181,0.13478370162921957,0.07339254783693584,0.4,0.10909090909090906,10,5,5,5,3,NOT_DOMINANT,HIGH,0.05474164782208166,0.07875818249321459,0.11111111111111116,0.1875,NORMAL,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,HOSTILE,True,2018-11-16,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-01-18,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.18356196402944744,0.10546704453646862,0.13825150108286283,0.05319063189150984,0.6363636363636364,0.09090909090909094,11,6,6,5,4,NOT_DOMINANT,HIGH,0.0551734172331109,0.07997169288590948,0.1111111111111111,0.1875,LOW,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,HOSTILE,True,2019-01-11,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-02-01,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.17779473882280325,0.10553525958105585,0.13856626954630122,0.06397474261318681,0.5454545454545454,0.18181818181818177,11,6,6,5,2,NOT_DOMINANT,HIGH,0.05507822005247601,0.07982484985587622,0.1111111111111111,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,HOSTILE,True,2019-01-25,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-03-01,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.1755574365773563,0.10571745182270144,0.1395579199604962,0.04057531105476025,0.5454545454545454,0.07727272727272728,11,6,6,5,2,NOT_DOMINANT,HIGH,0.055537340100667035,0.07975142834085959,0.1111111111111111,0.1875,LOW,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,HOSTILE,True,2019-02-22,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-04-18,INDUSTRY_PLUS_THEME,ABOVE_200,0.12519678893261574,0.10618992326682271,0.14013563035990226,0.04537152216017304,0.46153846153846156,0.19871794871794868,13,6,6,7,2,DOMINANT,NORMAL,0.05437314150719363,0.07875818249321459,0.1111111111111111,0.1875,LOW,HIGH,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2019-04-12,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-07-05,INDUSTRY_PLUS_THEME,ABOVE_200,0.11086902296955459,0.10773900106354321,0.13891791224303426,0.04869144388913874,0.3076923076923077,0.07692307692307698,13,6,6,7,1,DOMINANT,NORMAL,0.05309432970334109,0.07740816623260946,0.11111111111111115,0.1875,LOW,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,4.0,DETERIORATING,True,2019-06-28,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-09-06,INDUSTRY_PLUS_THEME,ABOVE_200,0.13290226629223545,0.10883535383475151,0.1382495149171941,0.08858412183300608,0.3076923076923077,0.07692307692307698,13,6,6,7,2,DOMINANT,NORMAL,0.053898159357026014,0.07895553328468816,0.1111111111111111,0.1875,HIGH,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2019-08-30,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-09-20,INDUSTRY_PLUS_THEME,ABOVE_200,0.13331363954415482,0.10904164888381682,0.13804562088768244,0.0392649637932241,0.3076923076923077,0.15384615384615385,13,6,6,7,2,NOT_DOMINANT,NORMAL,0.05366231686852062,0.07905421376498581,0.1111111111111111,0.1875,LOW,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2019-09-13,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2019-11-15,INDUSTRY_PLUS_THEME,ABOVE_200,0.11302720230325804,0.10963223745033097,0.1384091129265106,0.0663551748661357,0.5,0.16666666666666663,12,7,5,7,2,NOT_DOMINANT,NORMAL,0.05300694886888937,0.07830398835001484,0.1111111111111111,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2019-11-08,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-02-14,INDUSTRY_PLUS_THEME,ABOVE_200,0.1256910285119874,0.10913539819469514,0.1360017920969726,0.04796659469673481,0.46153846153846156,0.15384615384615385,13,8,6,7,1,DOMINANT,NORMAL,0.052760693500357246,0.07760389292940288,0.1111111111111111,0.18181818181818185,LOW,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2020-02-07,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-06-12,INDUSTRY_PLUS_THEME,ABOVE_200,0.346236206397264,0.11025897041210343,0.14011027004863028,0.10633975254176152,0.6153846153846154,0.14423076923076922,13,8,6,7,2,DOMINANT,HIGH,0.05312643043273067,0.07998975049293552,0.11111111111111105,0.17857142857142855,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2020-06-05,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-07-17,INDUSTRY_PLUS_THEME,ABOVE_200,0.21895781089507055,0.11048732458202783,0.14088183333281082,0.08628683390120792,0.75,0.08333333333333334,12,7,6,6,1,NOT_DOMINANT,HIGH,0.053898159357026014,0.08091546137583273,0.1111111111111111,0.17857142857142855,HIGH,LOW,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2020-07-10,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-08-28,INDUSTRY_PLUS_THEME,ABOVE_200,0.17176639255629036,0.11105217034115844,0.14189929400517626,0.08897741706516119,0.46153846153846156,0.11888111888111885,13,8,6,7,1,NOT_DOMINANT,HIGH,0.0540030393170315,0.08145845792936665,0.1111111111111111,0.18181818181818177,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2020-08-21,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-10-23,INDUSTRY_PLUS_THEME,ABOVE_200,0.15382799383848403,0.11157126390414558,0.1435737891473017,0.08417202347060793,0.35714285714285715,0.11538461538461536,14,8,7,7,2,NOT_DOMINANT,HIGH,0.05452109760545247,0.08346459750286862,0.1111111111111111,0.17857142857142855,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2020-10-16,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2020-12-11,INDUSTRY_PLUS_THEME,ABOVE_200,0.16668046625343438,0.1123977580958516,0.14565869574915755,0.11865488288535499,0.6923076923076923,0.12637362637362637,13,7,6,7,3,NOT_DOMINANT,HIGH,0.05488782569120623,0.08417202347060793,0.1111111111111111,0.17857142857142855,HIGH,NORMAL,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2020-12-04,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-02-12,INDUSTRY_PLUS_THEME,ABOVE_200,0.11721218642952777,0.11267492258215854,0.14793125477534366,0.11322330265191533,0.8,0.09999999999999999,15,7,9,6,3,DOMINANT,NORMAL,0.0551734172331109,0.086060236828035,0.11111111111111109,0.175,HIGH,LOW,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2021-02-05,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-02-26,INDUSTRY_PLUS_THEME,ABOVE_200,0.12018834953862308,0.11276657397343161,0.1475817896788446,0.07893432517525165,0.6875,0.13749999999999996,16,8,9,7,3,NOT_DOMINANT,NORMAL,0.055416032478148324,0.08622436587439146,0.11111111111111105,0.17272727272727245,NORMAL,NORMAL,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2021-02-19,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-04-01,INDUSTRY_PLUS_THEME,ABOVE_200,0.13097277470230095,0.113020101662382,0.14688212623005203,0.10066510775106856,0.5,0.125,16,8,9,7,3,NOT_DOMINANT,NORMAL,0.055876026825243105,0.086452528301549,0.1111111111111111,0.175,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",4,5.0,MATURE,True,2021-03-26,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-06-11,INDUSTRY_PLUS_THEME,ABOVE_200,0.10944410590219482,0.11337769624183118,0.14507103717618197,0.07234860100559738,0.5333333333333333,0.16666666666666663,15,7,9,6,2,NOT_DOMINANT,LOW,0.056553723755068216,0.0880626333786616,0.11111111111111105,0.1666666666666667,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2021-06-04,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-07-02,INDUSTRY_PLUS_THEME,ABOVE_200,0.10689602032848745,0.11307947712481713,0.1447935257169466,0.06357661314208533,0.26666666666666666,0.26666666666666666,15,7,9,6,2,NOT_DOMINANT,LOW,0.05666865432040667,0.0874870254701083,0.11111111111111106,0.16767676767676762,NORMAL,HIGH,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2021-06-25,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-08-20,INDUSTRY_PLUS_THEME,ABOVE_200,0.07767069393313274,0.1124782514377596,0.1438231654792363,0.11619627822896324,0.3125,0.125,16,8,9,7,2,NOT_DOMINANT,LOW,0.05698484844820843,0.08795855346137811,0.11111111111111109,0.16717171717171717,HIGH,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2021-08-13,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-10-22,INDUSTRY_PLUS_THEME,ABOVE_200,0.09878907495552754,0.11116641686597158,0.1424802820992462,0.06790321719248245,0.6666666666666666,0.30833333333333335,15,8,9,6,2,NOT_DOMINANT,LOW,0.05750277766354078,0.08867707763911303,0.1111111111111111,0.16717171717171717,NORMAL,HIGH,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,5.0,DETERIORATING,True,2021-10-15,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2021-12-24,INDUSTRY_PLUS_THEME,ABOVE_200,0.14391597604688008,0.11051834432081642,0.14194771191597463,0.07290175087008384,0.3125,0.12083333333333333,16,9,9,7,3,DOMINANT,HIGH,0.05763726531211615,0.08839236692530082,0.1111111111111111,0.17222222222222214,NORMAL,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0,3.0,HOSTILE,True,2021-12-17,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-01-21,INDUSTRY_PLUS_THEME,ABOVE_200,0.14541845494785893,0.11079355263085404,0.14185280915121803,0.09295890878453696,0.4375,0.09375,16,9,9,7,3,NOT_DOMINANT,HIGH,0.05786686379693689,0.08835184235461008,0.1111111111111111,0.16818181818181815,HIGH,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2022-01-14,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-02-11,INDUSTRY_PLUS_THEME,ABOVE_200,0.17208769290953266,0.11116915216564524,0.1422652477832246,0.12308148466810445,0.29411764705882354,0.14509803921568626,17,9,10,7,3,NOT_DOMINANT,HIGH,0.057960807965283086,0.08864609237041071,0.1111111111111111,0.17083333333333334,HIGH,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2022-02-04,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-04-22,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.19087148658596775,0.11195699771111194,0.14433650682306048,0.13431239200515102,0.3157894736842105,0.1286549707602339,19,9,11,8,3,NOT_DOMINANT,HIGH,0.05849790323162473,0.09016928989382397,0.1111111111111111,0.16666666666666669,HIGH,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,HOSTILE,True,2022-04-14,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-06-24,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.1961187119409569,0.1124861078137191,0.14694606951926248,0.08780343079363238,0.3157894736842105,0.1578947368421052,19,9,11,8,5,NOT_DOMINANT,HIGH,0.05955047378030931,0.09216754628095736,0.1111111111111111,0.16666666666666666,NORMAL,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0,2.0,HOSTILE,True,2022-06-17,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-08-19,INDUSTRY_PLUS_THEME,ABOVE_200,0.17731916109952975,0.11293891322768093,0.14913277538603537,0.0946889388483502,0.3333333333333333,0.13533834586466165,21,9,12,9,5,NOT_DOMINANT,HIGH,0.05968912366511547,0.09305211881540609,0.1111111111111111,0.16666666666666669,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2022-08-12,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-09-02,INDUSTRY_PLUS_THEME,ABOVE_200,0.1783260260811288,0.11296905752725295,0.14988602713598467,0.09891775554073645,0.42857142857142855,0.13032581453634084,21,9,12,9,5,NOT_DOMINANT,HIGH,0.05976534509671301,0.09330440990806847,0.1111111111111111,0.16666666666666669,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2022-08-26,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-09-23,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.1458028500160563,0.11307511728940892,0.1501968157185553,0.08654229655726754,0.42857142857142855,0.23809523809523803,21,9,12,9,6,NOT_DOMINANT,NORMAL,0.06001887844897075,0.0936291825412347,0.1111111111111111,0.16666666666666669,NORMAL,HIGH,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2022-09-16,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-11-11,INDUSTRY_PLUS_THEME,ABOVE_200,0.1688138467840184,0.11337985054390401,0.1518773414629887,0.10085893456950985,0.45,0.15000000000000002,20,8,12,8,4,NOT_DOMINANT,HIGH,0.060500551133303486,0.09403738766073406,0.11111111111111116,0.16818181818181815,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2022-11-04,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
2022-12-09,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.15640474862616124,0.11346445245768817,0.15379606533177304,0.10383915864667276,0.5,0.17261904761904764,20,8,12,8,3,NOT_DOMINANT,HIGH,0.06053844924441868,0.09423181327769105,0.11111111111111116,0.16994949494949485,HIGH,HIGH,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,HOSTILE,True,2022-12-02,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY
